en	meaning_en	target_lang	translation	gender	ui_lang	trick_text_en	trick_text_translated	status
agent	representative; spy; factor; broker	pt	agente	m	fr			empty
agent	representative; spy; factor; broker	pt	agente	m	hi			empty
agent	representative; spy; factor; broker	pt	agente	m	it			empty
agent	representative; spy; factor; broker	pt	agente	m	ja			empty
agent	representative; spy; factor; broker	pt	agente	m	pt			empty
agent	representative; spy; factor; broker	pt	agente	m	ru			empty
agent	representative; spy; factor; broker	pt	agente	m	zh			empty
agent	representative; spy; factor; broker	ru	агент	m	ar			empty
agent	representative; spy; factor; broker	ru	агент	m	de			empty
agent	representative; spy; factor; broker	ru	агент	m	en			empty
agent	representative; spy; factor; broker	ru	агент	m	es			empty
agent	representative; spy; factor; broker	ru	агент	m	fr			empty
agent	representative; spy; factor; broker	ru	агент	m	hi			empty
agent	representative; spy; factor; broker	ru	агент	m	it			empty
agent	representative; spy; factor; broker	ru	агент	m	ja			empty
agent	representative; spy; factor; broker	ru	агент	m	pt			empty
agent	representative; spy; factor; broker	ru	агент	m	ru			empty
agent	representative; spy; factor; broker	ru	агент	m	zh			empty
agony	extreme physical or mental suffering	ar	عذاب	m	ar			empty
agony	extreme physical or mental suffering	ar	عذاب	m	de			empty
agony	extreme physical or mental suffering	ar	عذاب	m	en			empty
agony	extreme physical or mental suffering	ar	عذاب	m	es			empty
agony	extreme physical or mental suffering	ar	عذاب	m	fr			empty
agony	extreme physical or mental suffering	ar	عذاب	m	hi			empty
agony	extreme physical or mental suffering	ar	عذاب	m	it			empty
agony	extreme physical or mental suffering	ar	عذاب	m	ja			empty
agony	extreme physical or mental suffering	ar	عذاب	m	pt			empty
agony	extreme physical or mental suffering	ar	عذاب	m	ru			empty
agony	extreme physical or mental suffering	ar	عذاب	m	zh			empty
agony	extreme physical or mental suffering	de	Agonie	f	ar			empty
agony	extreme physical or mental suffering	de	Agonie	f	de			empty
agony	extreme physical or mental suffering	de	Agonie	f	en			empty
agony	extreme physical or mental suffering	de	Agonie	f	es			empty
agony	extreme physical or mental suffering	de	Agonie	f	fr			empty
agony	extreme physical or mental suffering	de	Agonie	f	hi			empty
agony	extreme physical or mental suffering	de	Agonie	f	it			empty
agony	extreme physical or mental suffering	de	Agonie	f	ja			empty
agony	extreme physical or mental suffering	de	Agonie	f	pt			empty
agony	extreme physical or mental suffering	de	Agonie	f	ru			empty
agony	extreme physical or mental suffering	de	Agonie	f	zh			empty
agony	extreme physical or mental suffering	es	agonía	f	ar			empty
agony	extreme physical or mental suffering	es	agonía	f	de			empty
agony	extreme physical or mental suffering	es	agonía	f	en			empty
agony	extreme physical or mental suffering	es	agonía	f	es			empty
agony	extreme physical or mental suffering	es	agonía	f	fr			empty
agony	extreme physical or mental suffering	es	agonía	f	hi			empty
agony	extreme physical or mental suffering	es	agonía	f	it			empty
agony	extreme physical or mental suffering	es	agonía	f	ja			empty
agony	extreme physical or mental suffering	es	agonía	f	pt			empty
agony	extreme physical or mental suffering	es	agonía	f	ru			empty
agony	extreme physical or mental suffering	es	agonía	f	zh			empty
agony	extreme physical or mental suffering	fr	agonie	f	ar			empty
agony	extreme physical or mental suffering	fr	agonie	f	de			empty
agony	extreme physical or mental suffering	fr	agonie	f	en			empty
agony	extreme physical or mental suffering	fr	agonie	f	es			empty
agony	extreme physical or mental suffering	fr	agonie	f	fr			empty
agony	extreme physical or mental suffering	fr	agonie	f	hi			empty
agony	extreme physical or mental suffering	fr	agonie	f	it			empty
agony	extreme physical or mental suffering	fr	agonie	f	ja			empty
agony	extreme physical or mental suffering	fr	agonie	f	pt			empty
agony	extreme physical or mental suffering	fr	agonie	f	ru			empty
agony	extreme physical or mental suffering	fr	agonie	f	zh			empty
agony	extreme physical or mental suffering	hi	पीड़ा	f	ar			empty
agony	extreme physical or mental suffering	hi	पीड़ा	f	de			empty
agony	extreme physical or mental suffering	hi	पीड़ा	f	en			empty
agony	extreme physical or mental suffering	hi	पीड़ा	f	es			empty
agony	extreme physical or mental suffering	hi	पीड़ा	f	fr			empty
agony	extreme physical or mental suffering	hi	पीड़ा	f	hi			empty
agony	extreme physical or mental suffering	hi	पीड़ा	f	it			empty
agony	extreme physical or mental suffering	hi	पीड़ा	f	ja			empty
agony	extreme physical or mental suffering	hi	पीड़ा	f	pt			empty
agony	extreme physical or mental suffering	hi	पीड़ा	f	ru			empty
agony	extreme physical or mental suffering	hi	पीड़ा	f	zh			empty
agony	extreme physical or mental suffering	it	agonia	f	ar			empty
agony	extreme physical or mental suffering	it	agonia	f	de			empty
agony	extreme physical or mental suffering	it	agonia	f	en			empty
agony	extreme physical or mental suffering	it	agonia	f	es			empty
agony	extreme physical or mental suffering	it	agonia	f	fr			empty
agony	extreme physical or mental suffering	it	agonia	f	hi			empty
agony	extreme physical or mental suffering	it	agonia	f	it			empty
agony	extreme physical or mental suffering	it	agonia	f	ja			empty
agony	extreme physical or mental suffering	it	agonia	f	pt			empty
agony	extreme physical or mental suffering	it	agonia	f	ru			empty
agony	extreme physical or mental suffering	it	agonia	f	zh			empty
agony	extreme physical or mental suffering	pt	agonia	f	ar			empty
agony	extreme physical or mental suffering	pt	agonia	f	de			empty
agony	extreme physical or mental suffering	pt	agonia	f	en			empty
agony	extreme physical or mental suffering	pt	agonia	f	es			empty
agony	extreme physical or mental suffering	pt	agonia	f	fr			empty
agony	extreme physical or mental suffering	pt	agonia	f	hi			empty
agony	extreme physical or mental suffering	pt	agonia	f	it			empty
agony	extreme physical or mental suffering	pt	agonia	f	ja			empty
agony	extreme physical or mental suffering	pt	agonia	f	pt			empty
agony	extreme physical or mental suffering	pt	agonia	f	ru			empty
agony	extreme physical or mental suffering	pt	agonia	f	zh			empty
agony	extreme physical or mental suffering	ru	агония	f	ar			empty
agony	extreme physical or mental suffering	ru	агония	f	de			empty
agony	extreme physical or mental suffering	ru	агония	f	en			empty
agony	extreme physical or mental suffering	ru	агония	f	es			empty
agony	extreme physical or mental suffering	ru	агония	f	fr			empty
agony	extreme physical or mental suffering	ru	агония	f	hi			empty
agony	extreme physical or mental suffering	ru	агония	f	it			empty
agony	extreme physical or mental suffering	ru	агония	f	ja			empty
agony	extreme physical or mental suffering	ru	агония	f	pt			empty
agony	extreme physical or mental suffering	ru	агония	f	ru			empty
agony	extreme physical or mental suffering	ru	агония	f	zh			empty
aid	help; assistance; support; relief	ar	مساعدة	f	ar			empty
aid	help; assistance; support; relief	ar	مساعدة	f	de			empty
aid	help; assistance; support; relief	ar	مساعدة	f	en			empty
aid	help; assistance; support; relief	ar	مساعدة	f	es			empty
aid	help; assistance; support; relief	ar	مساعدة	f	fr			empty
aid	help; assistance; support; relief	ar	مساعدة	f	hi			empty
aid	help; assistance; support; relief	ar	مساعدة	f	it			empty
aid	help; assistance; support; relief	ar	مساعدة	f	ja			empty
aid	help; assistance; support; relief	ar	مساعدة	f	pt			empty
aid	help; assistance; support; relief	ar	مساعدة	f	ru			empty
aid	help; assistance; support; relief	ar	مساعدة	f	zh			empty
aid	help; assistance; support; relief	de	Hilfe	f	ar			empty
aid	help; assistance; support; relief	de	Hilfe	f	de			empty
aid	help; assistance; support; relief	de	Hilfe	f	en			empty
aid	help; assistance; support; relief	de	Hilfe	f	es			empty
aid	help; assistance; support; relief	de	Hilfe	f	fr			empty
aid	help; assistance; support; relief	de	Hilfe	f	hi			empty
aid	help; assistance; support; relief	de	Hilfe	f	it			empty
aid	help; assistance; support; relief	de	Hilfe	f	ja			empty
aid	help; assistance; support; relief	de	Hilfe	f	pt			empty
aid	help; assistance; support; relief	de	Hilfe	f	ru			empty
aid	help; assistance; support; relief	de	Hilfe	f	zh			empty
aid	help; assistance; support; relief	es	ayuda	f	ar			empty
aid	help; assistance; support; relief	es	ayuda	f	de			empty
aid	help; assistance; support; relief	es	ayuda	f	en			empty
aid	help; assistance; support; relief	es	ayuda	f	es			empty
aid	help; assistance; support; relief	es	ayuda	f	fr			empty
aid	help; assistance; support; relief	es	ayuda	f	hi			empty
aid	help; assistance; support; relief	es	ayuda	f	it			empty
aid	help; assistance; support; relief	es	ayuda	f	ja			empty
aid	help; assistance; support; relief	es	ayuda	f	pt			empty
aid	help; assistance; support; relief	es	ayuda	f	ru			empty
aid	help; assistance; support; relief	es	ayuda	f	zh			empty
aid	help; assistance; support; relief	fr	aide	f	ar			empty
aid	help; assistance; support; relief	fr	aide	f	de			empty
aid	help; assistance; support; relief	fr	aide	f	en			empty
aid	help; assistance; support; relief	fr	aide	f	es			empty
aid	help; assistance; support; relief	fr	aide	f	fr			empty
